
===================================================
Simulating (simso.schedulers.EDF) on config (config_overhead_2_50_50.xml) 
with sim module (default_simulator).
Chroms: 30, Gen: 100, ESC: 0.1 0.5 0.4, MR: 1.5
Selection: Roulette, MS: False, Crossover: OX2, Keep Elite: False
===================================================


Mutating k1(Task 69) and k2(Task 28) in chromosome (44)
Mutating k1(Task 75) and k2(Task 85) in chromosome (48)
Mutating k1(Task 19) and k2(Task 9) in chromosome (48)
Mutating k1(Task 80) and k2(Task 59) in chromosome (48)

(Organism & Chromosome overhead: 0.07 secs)

---------------
Running generation 55..
..Gen 55 running complete. (Time: 65.44 secs).

Rank 1 - Fitness: 270, Migrations: 1, Preemptions: 269, NL: 0.9777, Exceeded Count: 0
Rank 2 - Fitness: 273, Migrations: 1, Preemptions: 272, NL: 0.9797, Exceeded Count: 0
Rank 3 - Fitness: 276, Migrations: 1, Preemptions: 275, NL: 0.9772, Exceeded Count: 0
Rank 4 - Fitness: 276, Migrations: 0, Preemptions: 276, NL: 0.9827, Exceeded Count: 0
Rank 5 - Fitness: 277, Migrations: 2, Preemptions: 275, NL: 0.9787, Exceeded Count: 0
AVERAGE - Fitness: 455.93, Migrations: 1.9, Preemptions: 286.6, NL: 0.9759, Exceeded Count: 3.4

Elite: [Chrom83, Chrom18, Chrom87, Chrom92, Chrom22, Chrom62, Chrom6, Chrom30, Chrom63, Chrom76]
Mutating k1(Task 92) and k2(Task 21) in chromosome (80)
Mutating k1(Task 96) and k2(Task 58) in chromosome (81)
Mutating k1(Task 40) and k2(Task 88) in chromosome (81)
Mutating k1(Task 91) and k2(Task 96) in chromosome (81)
Mutating k1(Task 1) and k2(Task 53) in chromosome (81)
Mutating k1(Task 76) and k2(Task 13) in chromosome (81)
Mutating k1(Task 24) and k2(Task 67) in chromosome (97)
Mutating k1(Task 55) and k2(Task 2) in chromosome (97)
Mutating k1(Task 77) and k2(Task 43) in chromosome (97)
Mutating k1(Task 66) and k2(Task 43) in chromosome (97)
Mutating k1(Task 17) and k2(Task 25) in chromosome (97)
Mutating k1(Task 52) and k2(Task 67) in chromosome (20)
Mutating k1(Task 18) and k2(Task 93) in chromosome (20)

(Organism & Chromosome overhead: 0.07 secs)

---------------
Running generation 56..
..Gen 56 running complete. (Time: 66.40 secs).

Rank 1 - Fitness: 270, Migrations: 1, Preemptions: 269, NL: 0.9777, Exceeded Count: 0
Rank 2 - Fitness: 273, Migrations: 1, Preemptions: 272, NL: 0.9797, Exceeded Count: 0
Rank 3 - Fitness: 274, Migrations: 0, Preemptions: 274, NL: 0.9785, Exceeded Count: 0
Rank 4 - Fitness: 276, Migrations: 1, Preemptions: 275, NL: 0.9772, Exceeded Count: 0
Rank 5 - Fitness: 276, Migrations: 0, Preemptions: 276, NL: 0.9827, Exceeded Count: 0
AVERAGE - Fitness: 446.39, Migrations: 1.9, Preemptions: 286.0, NL: 0.9762, Exceeded Count: 3.2

Elite: [Chrom83, Chrom18, Chrom85, Chrom87, Chrom92, Chrom22, Chrom62, Chrom6, Chrom30, Chrom63]

(Organism & Chromosome overhead: 0.07 secs)

---------------
Running generation 57..
..Gen 57 running complete. (Time: 69.46 secs).

Rank 1 - Fitness: 270, Migrations: 1, Preemptions: 269, NL: 0.9777, Exceeded Count: 0
Rank 2 - Fitness: 273, Migrations: 1, Preemptions: 272, NL: 0.9797, Exceeded Count: 0
Rank 3 - Fitness: 274, Migrations: 0, Preemptions: 274, NL: 0.9785, Exceeded Count: 0
Rank 4 - Fitness: 275, Migrations: 3, Preemptions: 272, NL: 0.9751, Exceeded Count: 0
Rank 5 - Fitness: 276, Migrations: 1, Preemptions: 275, NL: 0.9772, Exceeded Count: 0
AVERAGE - Fitness: 441.35, Migrations: 2.1, Preemptions: 287.7, NL: 0.9766, Exceeded Count: 3.0

Elite: [Chrom83, Chrom18, Chrom85, Chrom49, Chrom87, Chrom92, Chrom22, Chrom62, Chrom6, Chrom30]
Mutating k1(Task 54) and k2(Task 87) in chromosome (59)

(Organism & Chromosome overhead: 0.07 secs)

---------------
Running generation 58..
..Gen 58 running complete. (Time: 66.05 secs).

Rank 1 - Fitness: 270, Migrations: 1, Preemptions: 269, NL: 0.9777, Exceeded Count: 0
Rank 2 - Fitness: 273, Migrations: 1, Preemptions: 272, NL: 0.9797, Exceeded Count: 0
Rank 3 - Fitness: 274, Migrations: 0, Preemptions: 274, NL: 0.9785, Exceeded Count: 0
Rank 4 - Fitness: 275, Migrations: 3, Preemptions: 272, NL: 0.9751, Exceeded Count: 0
Rank 5 - Fitness: 276, Migrations: 1, Preemptions: 275, NL: 0.9772, Exceeded Count: 0
AVERAGE - Fitness: 430.26, Migrations: 2.0, Preemptions: 287.8, NL: 0.9769, Exceeded Count: 2.8

Elite: [Chrom83, Chrom18, Chrom85, Chrom49, Chrom87, Chrom92, Chrom22, Chrom62, Chrom6, Chrom30]
Mutating k1(Task 55) and k2(Task 89) in chromosome (94)
Mutating k1(Task 97) and k2(Task 50) in chromosome (94)

(Organism & Chromosome overhead: 0.07 secs)

---------------
Running generation 59..
..Gen 59 running complete. (Time: 66.54 secs).

Rank 1 - Fitness: 270, Migrations: 1, Preemptions: 269, NL: 0.9777, Exceeded Count: 0
Rank 2 - Fitness: 273, Migrations: 1, Preemptions: 272, NL: 0.9797, Exceeded Count: 0
Rank 3 - Fitness: 273, Migrations: 0, Preemptions: 273, NL: 0.9748, Exceeded Count: 0
Rank 4 - Fitness: 274, Migrations: 0, Preemptions: 274, NL: 0.9785, Exceeded Count: 0
Rank 5 - Fitness: 275, Migrations: 3, Preemptions: 272, NL: 0.9751, Exceeded Count: 0
AVERAGE - Fitness: 415.83, Migrations: 2.0, Preemptions: 287.3, NL: 0.9768, Exceeded Count: 2.5

Elite: [Chrom83, Chrom18, Chrom84, Chrom85, Chrom49, Chrom87, Chrom92, Chrom22, Chrom47, Chrom62]
Mutating k1(Task 49) and k2(Task 89) in chromosome (51)
Mutating k1(Task 99) and k2(Task 95) in chromosome (81)
Mutating k1(Task 11) and k2(Task 55) in chromosome (81)
Mutating k1(Task 44) and k2(Task 13) in chromosome (81)
Mutating k1(Task 15) and k2(Task 11) in chromosome (81)

(Organism & Chromosome overhead: 0.07 secs)

---------------
Running generation 60..
..Gen 60 running complete. (Time: 68.35 secs).

Rank 1 - Fitness: 270, Migrations: 1, Preemptions: 269, NL: 0.9777, Exceeded Count: 0
Rank 2 - Fitness: 273, Migrations: 1, Preemptions: 272, NL: 0.9797, Exceeded Count: 0
Rank 3 - Fitness: 273, Migrations: 0, Preemptions: 273, NL: 0.9748, Exceeded Count: 0
Rank 4 - Fitness: 274, Migrations: 0, Preemptions: 274, NL: 0.9785, Exceeded Count: 0
Rank 5 - Fitness: 275, Migrations: 3, Preemptions: 272, NL: 0.9751, Exceeded Count: 0
AVERAGE - Fitness: 413.39, Migrations: 1.9, Preemptions: 287.4, NL: 0.9766, Exceeded Count: 2.5

Elite: [Chrom83, Chrom18, Chrom84, Chrom85, Chrom49, Chrom87, Chrom92, Chrom22, Chrom47, Chrom28]
Mutating k1(Task 28) and k2(Task 63) in chromosome (51)

(Organism & Chromosome overhead: 0.07 secs)

---------------
Running generation 61..
..Gen 61 running complete. (Time: 67.94 secs).

Rank 1 - Fitness: 270, Migrations: 1, Preemptions: 269, NL: 0.9777, Exceeded Count: 0
Rank 2 - Fitness: 273, Migrations: 1, Preemptions: 272, NL: 0.9797, Exceeded Count: 0
Rank 3 - Fitness: 273, Migrations: 0, Preemptions: 273, NL: 0.9748, Exceeded Count: 0
Rank 4 - Fitness: 274, Migrations: 0, Preemptions: 274, NL: 0.9785, Exceeded Count: 0
Rank 5 - Fitness: 275, Migrations: 3, Preemptions: 272, NL: 0.9751, Exceeded Count: 0
AVERAGE - Fitness: 414.6, Migrations: 1.9, Preemptions: 287.7, NL: 0.9768, Exceeded Count: 2.5

Elite: [Chrom83, Chrom18, Chrom84, Chrom85, Chrom49, Chrom87, Chrom92, Chrom22, Chrom47, Chrom28]
Mutating k1(Task 41) and k2(Task 65) in chromosome (42)
Mutating k1(Task 14) and k2(Task 28) in chromosome (38)
Mutating k1(Task 57) and k2(Task 13) in chromosome (38)

(Organism & Chromosome overhead: 0.07 secs)

---------------
Running generation 62..
..Gen 62 running complete. (Time: 63.78 secs).

Rank 1 - Fitness: 270, Migrations: 1, Preemptions: 269, NL: 0.9777, Exceeded Count: 0
Rank 2 - Fitness: 273, Migrations: 1, Preemptions: 272, NL: 0.9797, Exceeded Count: 0
Rank 3 - Fitness: 273, Migrations: 0, Preemptions: 273, NL: 0.9748, Exceeded Count: 0
Rank 4 - Fitness: 274, Migrations: 0, Preemptions: 274, NL: 0.9785, Exceeded Count: 0
Rank 5 - Fitness: 275, Migrations: 3, Preemptions: 272, NL: 0.9751, Exceeded Count: 0
AVERAGE - Fitness: 407.96, Migrations: 1.8, Preemptions: 287.2, NL: 0.9768, Exceeded Count: 2.4

Elite: [Chrom83, Chrom18, Chrom84, Chrom85, Chrom49, Chrom87, Chrom92, Chrom22, Chrom47, Chrom28]
Mutating k1(Task 86) and k2(Task 43) in chromosome (33)
Mutating k1(Task 39) and k2(Task 81) in chromosome (33)
Mutating k1(Task 33) and k2(Task 78) in chromosome (33)
Mutating k1(Task 66) and k2(Task 6) in chromosome (33)
Mutating k1(Task 6) and k2(Task 2) in chromosome (33)

(Organism & Chromosome overhead: 0.07 secs)

---------------
Running generation 63..
..Gen 63 running complete. (Time: 64.42 secs).

Rank 1 - Fitness: 270, Migrations: 1, Preemptions: 269, NL: 0.9777, Exceeded Count: 0
Rank 2 - Fitness: 273, Migrations: 1, Preemptions: 272, NL: 0.9797, Exceeded Count: 0
Rank 3 - Fitness: 273, Migrations: 0, Preemptions: 273, NL: 0.9748, Exceeded Count: 0
Rank 4 - Fitness: 274, Migrations: 0, Preemptions: 274, NL: 0.9785, Exceeded Count: 0
Rank 5 - Fitness: 275, Migrations: 3, Preemptions: 272, NL: 0.9751, Exceeded Count: 0
AVERAGE - Fitness: 413.47, Migrations: 2.2, Preemptions: 286.8, NL: 0.9768, Exceeded Count: 2.5

Elite: [Chrom83, Chrom18, Chrom84, Chrom85, Chrom49, Chrom87, Chrom92, Chrom22, Chrom47, Chrom28]
Mutating k1(Task 89) and k2(Task 38) in chromosome (88)
Mutating k1(Task 69) and k2(Task 59) in chromosome (88)
Mutating k1(Task 5) and k2(Task 11) in chromosome (71)
Mutating k1(Task 15) and k2(Task 38) in chromosome (71)
	-----> MUTATING ELITE CHROMOSOME (28)
Mutating k1(Task 5) and k2(Task 96) in chromosome (28)

(Organism & Chromosome overhead: 0.07 secs)

---------------
Running generation 64..
..Gen 64 running complete. (Time: 64.70 secs).

Rank 1 - Fitness: 270, Migrations: 1, Preemptions: 269, NL: 0.9777, Exceeded Count: 0
Rank 2 - Fitness: 273, Migrations: 1, Preemptions: 272, NL: 0.9797, Exceeded Count: 0
Rank 3 - Fitness: 273, Migrations: 0, Preemptions: 273, NL: 0.9748, Exceeded Count: 0
Rank 4 - Fitness: 274, Migrations: 0, Preemptions: 274, NL: 0.9785, Exceeded Count: 0
Rank 5 - Fitness: 275, Migrations: 3, Preemptions: 272, NL: 0.9751, Exceeded Count: 0
AVERAGE - Fitness: 415.53, Migrations: 2.2, Preemptions: 287.3, NL: 0.9770, Exceeded Count: 2.5

Elite: [Chrom83, Chrom18, Chrom84, Chrom85, Chrom49, Chrom87, Chrom92, Chrom22, Chrom47, Chrom28]
Mutating k1(Task 27) and k2(Task 88) in chromosome (71)
Mutating k1(Task 46) and k2(Task 22) in chromosome (98)
Mutating k1(Task 79) and k2(Task 54) in chromosome (98)
Mutating k1(Task 13) and k2(Task 5) in chromosome (98)

(Organism & Chromosome overhead: 0.07 secs)

---------------
Running generation 65..
..Gen 65 running complete. (Time: 64.26 secs).

Rank 1 - Fitness: 270, Migrations: 1, Preemptions: 269, NL: 0.9777, Exceeded Count: 0
Rank 2 - Fitness: 273, Migrations: 1, Preemptions: 272, NL: 0.9797, Exceeded Count: 0
Rank 3 - Fitness: 273, Migrations: 0, Preemptions: 273, NL: 0.9748, Exceeded Count: 0
Rank 4 - Fitness: 274, Migrations: 0, Preemptions: 274, NL: 0.9785, Exceeded Count: 0
Rank 5 - Fitness: 275, Migrations: 3, Preemptions: 272, NL: 0.9751, Exceeded Count: 0
AVERAGE - Fitness: 419.95, Migrations: 1.9, Preemptions: 286.6, NL: 0.9767, Exceeded Count: 2.6

Elite: [Chrom83, Chrom18, Chrom84, Chrom85, Chrom49, Chrom87, Chrom92, Chrom22, Chrom47, Chrom28]

(Organism & Chromosome overhead: 0.07 secs)

---------------
Running generation 66..
..Gen 66 running complete. (Time: 64.54 secs).

Rank 1 - Fitness: 270, Migrations: 1, Preemptions: 269, NL: 0.9777, Exceeded Count: 0
Rank 2 - Fitness: 273, Migrations: 1, Preemptions: 272, NL: 0.9797, Exceeded Count: 0
Rank 3 - Fitness: 273, Migrations: 0, Preemptions: 273, NL: 0.9748, Exceeded Count: 0
Rank 4 - Fitness: 274, Migrations: 0, Preemptions: 274, NL: 0.9785, Exceeded Count: 0
Rank 5 - Fitness: 275, Migrations: 3, Preemptions: 272, NL: 0.9751, Exceeded Count: 0
AVERAGE - Fitness: 430.55, Migrations: 1.9, Preemptions: 287.6, NL: 0.9767, Exceeded Count: 2.8

Elite: [Chrom83, Chrom18, Chrom84, Chrom85, Chrom49, Chrom87, Chrom92, Chrom22, Chrom47, Chrom28]
Mutating k1(Task 89) and k2(Task 72) in chromosome (71)
Mutating k1(Task 56) and k2(Task 36) in chromosome (71)
Mutating k1(Task 6) and k2(Task 96) in chromosome (6)
Mutating k1(Task 14) and k2(Task 82) in chromosome (6)
Mutating k1(Task 75) and k2(Task 13) in chromosome (6)
Mutating k1(Task 30) and k2(Task 23) in chromosome (6)
Mutating k1(Task 64) and k2(Task 45) in chromosome (6)

(Organism & Chromosome overhead: 0.07 secs)

---------------
Running generation 67..
..Gen 67 running complete. (Time: 60.61 secs).

Rank 1 - Fitness: 270, Migrations: 1, Preemptions: 269, NL: 0.9777, Exceeded Count: 0
Rank 2 - Fitness: 273, Migrations: 1, Preemptions: 272, NL: 0.9797, Exceeded Count: 0
Rank 3 - Fitness: 273, Migrations: 0, Preemptions: 273, NL: 0.9748, Exceeded Count: 0
Rank 4 - Fitness: 274, Migrations: 0, Preemptions: 274, NL: 0.9785, Exceeded Count: 0
Rank 5 - Fitness: 275, Migrations: 3, Preemptions: 272, NL: 0.9751, Exceeded Count: 0
AVERAGE - Fitness: 423.41, Migrations: 1.8, Preemptions: 287.1, NL: 0.9765, Exceeded Count: 2.7

Elite: [Chrom83, Chrom18, Chrom84, Chrom85, Chrom49, Chrom87, Chrom92, Chrom22, Chrom47, Chrom28]
Mutating k1(Task 96) and k2(Task 95) in chromosome (30)
Mutating k1(Task 34) and k2(Task 10) in chromosome (30)
Mutating k1(Task 72) and k2(Task 27) in chromosome (30)

(Organism & Chromosome overhead: 0.06 secs)

---------------
Running generation 68..
..Gen 68 running complete. (Time: 59.14 secs).

Rank 1 - Fitness: 270, Migrations: 1, Preemptions: 269, NL: 0.9777, Exceeded Count: 0
Rank 2 - Fitness: 273, Migrations: 1, Preemptions: 272, NL: 0.9797, Exceeded Count: 0
Rank 3 - Fitness: 273, Migrations: 0, Preemptions: 273, NL: 0.9748, Exceeded Count: 0
Rank 4 - Fitness: 274, Migrations: 0, Preemptions: 274, NL: 0.9785, Exceeded Count: 0
Rank 5 - Fitness: 275, Migrations: 3, Preemptions: 272, NL: 0.9751, Exceeded Count: 0
AVERAGE - Fitness: 417.5, Migrations: 2.0, Preemptions: 287.0, NL: 0.9768, Exceeded Count: 2.6

Elite: [Chrom83, Chrom18, Chrom84, Chrom85, Chrom49, Chrom87, Chrom92, Chrom22, Chrom47, Chrom28]
Mutating k1(Task 90) and k2(Task 85) in chromosome (59)
Mutating k1(Task 91) and k2(Task 32) in chromosome (31)
Mutating k1(Task 22) and k2(Task 39) in chromosome (31)
Mutating k1(Task 46) and k2(Task 54) in chromosome (50)
Mutating k1(Task 66) and k2(Task 52) in chromosome (50)

(Organism & Chromosome overhead: 0.06 secs)

---------------
Running generation 69..
..Gen 69 running complete. (Time: 58.87 secs).

Rank 1 - Fitness: 270, Migrations: 1, Preemptions: 269, NL: 0.9777, Exceeded Count: 0
Rank 2 - Fitness: 273, Migrations: 1, Preemptions: 272, NL: 0.9797, Exceeded Count: 0
Rank 3 - Fitness: 273, Migrations: 0, Preemptions: 273, NL: 0.9748, Exceeded Count: 0
Rank 4 - Fitness: 274, Migrations: 0, Preemptions: 274, NL: 0.9785, Exceeded Count: 0
Rank 5 - Fitness: 275, Migrations: 0, Preemptions: 275, NL: 0.9814, Exceeded Count: 0
AVERAGE - Fitness: 406.98, Migrations: 1.8, Preemptions: 287.1, NL: 0.9774, Exceeded Count: 2.4

Elite: [Chrom83, Chrom18, Chrom84, Chrom85, Chrom13, Chrom49, Chrom87, Chrom92, Chrom22, Chrom47]

(Organism & Chromosome overhead: 0.06 secs)

---------------
Running generation 70..
..Gen 70 running complete. (Time: 58.93 secs).

Rank 1 - Fitness: 270, Migrations: 1, Preemptions: 269, NL: 0.9777, Exceeded Count: 0
Rank 2 - Fitness: 273, Migrations: 1, Preemptions: 272, NL: 0.9797, Exceeded Count: 0
Rank 3 - Fitness: 273, Migrations: 0, Preemptions: 273, NL: 0.9748, Exceeded Count: 0
Rank 4 - Fitness: 274, Migrations: 0, Preemptions: 274, NL: 0.9785, Exceeded Count: 0
Rank 5 - Fitness: 275, Migrations: 0, Preemptions: 275, NL: 0.9814, Exceeded Count: 0
AVERAGE - Fitness: 407.68, Migrations: 2.0, Preemptions: 287.7, NL: 0.9777, Exceeded Count: 2.4

Elite: [Chrom83, Chrom18, Chrom84, Chrom85, Chrom13, Chrom49, Chrom87, Chrom92, Chrom22, Chrom47]
Mutating k1(Task 49) and k2(Task 24) in chromosome (91)
Mutating k1(Task 44) and k2(Task 84) in chromosome (91)
Mutating k1(Task 76) and k2(Task 94) in chromosome (91)
Mutating k1(Task 16) and k2(Task 73) in chromosome (59)
Mutating k1(Task 99) and k2(Task 14) in chromosome (59)

(Organism & Chromosome overhead: 0.07 secs)

---------------
Running generation 71..
..Gen 71 running complete. (Time: 58.94 secs).

Rank 1 - Fitness: 270, Migrations: 1, Preemptions: 269, NL: 0.9777, Exceeded Count: 0
Rank 2 - Fitness: 273, Migrations: 1, Preemptions: 272, NL: 0.9797, Exceeded Count: 0
Rank 3 - Fitness: 273, Migrations: 0, Preemptions: 273, NL: 0.9748, Exceeded Count: 0
Rank 4 - Fitness: 274, Migrations: 0, Preemptions: 274, NL: 0.9785, Exceeded Count: 0
Rank 5 - Fitness: 275, Migrations: 0, Preemptions: 275, NL: 0.9814, Exceeded Count: 0
AVERAGE - Fitness: 406.73, Migrations: 1.9, Preemptions: 287.9, NL: 0.9779, Exceeded Count: 2.3

Elite: [Chrom83, Chrom18, Chrom84, Chrom85, Chrom13, Chrom49, Chrom87, Chrom92, Chrom22, Chrom47]
Mutating k1(Task 85) and k2(Task 97) in chromosome (10)
Mutating k1(Task 69) and k2(Task 87) in chromosome (10)
Mutating k1(Task 38) and k2(Task 98) in chromosome (10)
Mutating k1(Task 83) and k2(Task 46) in chromosome (12)
Mutating k1(Task 54) and k2(Task 14) in chromosome (17)

(Organism & Chromosome overhead: 0.07 secs)

---------------
Running generation 72..
..Gen 72 running complete. (Time: 58.99 secs).

Rank 1 - Fitness: 270, Migrations: 1, Preemptions: 269, NL: 0.9777, Exceeded Count: 0
Rank 2 - Fitness: 273, Migrations: 1, Preemptions: 272, NL: 0.9797, Exceeded Count: 0
Rank 3 - Fitness: 273, Migrations: 0, Preemptions: 273, NL: 0.9748, Exceeded Count: 0
Rank 4 - Fitness: 274, Migrations: 0, Preemptions: 274, NL: 0.9785, Exceeded Count: 0
Rank 5 - Fitness: 275, Migrations: 0, Preemptions: 275, NL: 0.9814, Exceeded Count: 0
AVERAGE - Fitness: 405.07, Migrations: 1.9, Preemptions: 288.6, NL: 0.9777, Exceeded Count: 2.3

Elite: [Chrom83, Chrom18, Chrom84, Chrom85, Chrom13, Chrom49, Chrom87, Chrom92, Chrom22, Chrom47]

(Organism & Chromosome overhead: 0.07 secs)

---------------
Running generation 73..
..Gen 73 running complete. (Time: 58.93 secs).

Rank 1 - Fitness: 270, Migrations: 1, Preemptions: 269, NL: 0.9777, Exceeded Count: 0
Rank 2 - Fitness: 273, Migrations: 1, Preemptions: 272, NL: 0.9797, Exceeded Count: 0
Rank 3 - Fitness: 273, Migrations: 0, Preemptions: 273, NL: 0.9748, Exceeded Count: 0
Rank 4 - Fitness: 274, Migrations: 0, Preemptions: 274, NL: 0.9785, Exceeded Count: 0
Rank 5 - Fitness: 275, Migrations: 0, Preemptions: 275, NL: 0.9814, Exceeded Count: 0
AVERAGE - Fitness: 402.02, Migrations: 1.9, Preemptions: 287.7, NL: 0.9774, Exceeded Count: 2.2

Elite: [Chrom83, Chrom18, Chrom84, Chrom85, Chrom13, Chrom49, Chrom87, Chrom92, Chrom22, Chrom47]

(Organism & Chromosome overhead: 0.06 secs)

---------------
Running generation 74..
..Gen 74 running complete. (Time: 59.58 secs).

Rank 1 - Fitness: 270, Migrations: 1, Preemptions: 269, NL: 0.9777, Exceeded Count: 0
Rank 2 - Fitness: 273, Migrations: 1, Preemptions: 272, NL: 0.9797, Exceeded Count: 0
Rank 3 - Fitness: 273, Migrations: 0, Preemptions: 273, NL: 0.9748, Exceeded Count: 0
Rank 4 - Fitness: 274, Migrations: 0, Preemptions: 274, NL: 0.9785, Exceeded Count: 0
Rank 5 - Fitness: 275, Migrations: 0, Preemptions: 275, NL: 0.9814, Exceeded Count: 0
AVERAGE - Fitness: 403.95, Migrations: 1.9, Preemptions: 287.1, NL: 0.9774, Exceeded Count: 2.3

Elite: [Chrom83, Chrom18, Chrom84, Chrom85, Chrom13, Chrom49, Chrom87, Chrom92, Chrom22, Chrom47]
Mutating k1(Task 52) and k2(Task 14) in chromosome (7)
Mutating k1(Task 80) and k2(Task 37) in chromosome (7)
Mutating k1(Task 55) and k2(Task 7) in chromosome (7)
Mutating k1(Task 45) and k2(Task 59) in chromosome (74)
Mutating k1(Task 74) and k2(Task 55) in chromosome (74)

(Organism & Chromosome overhead: 0.07 secs)

---------------
Running generation 75..
..Gen 75 running complete. (Time: 59.63 secs).

Rank 1 - Fitness: 270, Migrations: 1, Preemptions: 269, NL: 0.9777, Exceeded Count: 0
Rank 2 - Fitness: 273, Migrations: 1, Preemptions: 272, NL: 0.9797, Exceeded Count: 0
Rank 3 - Fitness: 273, Migrations: 0, Preemptions: 273, NL: 0.9748, Exceeded Count: 0
Rank 4 - Fitness: 274, Migrations: 0, Preemptions: 274, NL: 0.9785, Exceeded Count: 0
Rank 5 - Fitness: 275, Migrations: 1, Preemptions: 274, NL: 0.9807, Exceeded Count: 0
AVERAGE - Fitness: 407.7, Migrations: 1.9, Preemptions: 286.8, NL: 0.9772, Exceeded Count: 2.4

Elite: [Chrom83, Chrom18, Chrom84, Chrom85, Chrom1, Chrom13, Chrom49, Chrom23, Chrom87, Chrom92]
Mutating k1(Task 57) and k2(Task 98) in chromosome (74)
Mutating k1(Task 42) and k2(Task 69) in chromosome (74)
Mutating k1(Task 78) and k2(Task 84) in chromosome (74)
Mutating k1(Task 45) and k2(Task 58) in chromosome (74)
Mutating k1(Task 25) and k2(Task 70) in chromosome (74)
Mutating k1(Task 34) and k2(Task 39) in chromosome (31)
Mutating k1(Task 95) and k2(Task 63) in chromosome (12)
Mutating k1(Task 42) and k2(Task 91) in chromosome (12)
Mutating k1(Task 9) and k2(Task 34) in chromosome (12)
Mutating k1(Task 6) and k2(Task 50) in chromosome (12)
Mutating k1(Task 18) and k2(Task 65) in chromosome (96)
Mutating k1(Task 38) and k2(Task 26) in chromosome (96)
Mutating k1(Task 88) and k2(Task 76) in chromosome (96)
Mutating k1(Task 74) and k2(Task 2) in chromosome (96)
Mutating k1(Task 35) and k2(Task 47) in chromosome (96)
